season,md,home_team,away_team,home_goals,away_goals
2005/2006,29,Eintracht Braunschweig,Alemannia Aachen,0,1
2005/2006,30,LR Ahlen,SC Freiburg,0,0
2005/2006,30,Alemannia Aachen,VfL Bochum,0,2
2005/2006,30,1. FC Saarbrücken,SpVgg Greuther Fürth,1,0
2005/2006,30,SpVgg Unterhaching,1. FC Dynamo Dresden,1,1
2005/2006,30,Erzgebirge Aue,TSV 1860 Munich,3,0
2005/2006,30,Wacker Burghausen,Eintracht Braunschweig,1,2
2005/2006,30,Karlsruher SC,Kickers Offenbach,1,1
2005/2006,30,Energie Cottbus,Hansa Rostock,2,0
2005/2006,30,Sportfreunde Siegen,SC Paderborn 07,0,2
2005/2006,31,SC Paderborn 07,Alemannia Aachen,3,1
2005/2006,31,TSV 1860 Munich,Karlsruher SC,2,0
2005/2006,31,Eintracht Braunschweig,Erzgebirge Aue,0,1
2005/2006,31,Kickers Offenbach,SpVgg Unterhaching,4,1
2005/2006,31,1. FC Dynamo Dresden,1. FC Saarbrücken,2,0
2005/2006,31,Hansa Rostock,LR Ahlen,1,2
2005/2006,31,SC Freiburg,Sportfreunde Siegen,2,2
2005/2006,31,VfL Bochum,Wacker Burghausen,1,2
2005/2006,31,SpVgg Greuther Fürth,Energie Cottbus,1,1
2005/2006,32,Alemannia Aachen,Sportfreunde Siegen,3,0
2005/2006,32,Erzgebirge Aue,VfL Bochum,0,1
2005/2006,32,SpVgg Unterhaching,TSV 1860 Munich,1,0
2005/2006,32,1. FC Saarbrücken,Kickers Offenbach,0,4
2005/2006,32,Energie Cottbus,1. FC Dynamo Dresden,0,0
2005/2006,32,Karlsruher SC,Eintracht Braunschweig,7,0
2005/2006,32,LR Ahlen,SpVgg Greuther Fürth,1,2
2005/2006,32,Hansa Rostock,SC Freiburg,1,2
2005/2006,32,Wacker Burghausen,SC Paderborn 07,5,1
2005/2006,33,Alemannia Aachen,SC Freiburg,0,1
2005/2006,33,SpVgg Greuther Fürth,Hansa Rostock,2,0
2005/2006,33,1. FC Dynamo Dresden,LR Ahlen,3,1
2005/2006,33,Kickers Offenbach,Energie Cottbus,2,0
2005/2006,33,TSV 1860 Munich,1. FC Saarbrücken,1,0
2005/2006,33,Eintracht Braunschweig,SpVgg Unterhaching,3,0
2005/2006,33,VfL Bochum,Karlsruher SC,2,3
2005/2006,33,SC Paderborn 07,Erzgebirge Aue,0,2
2005/2006,33,Sportfreunde Siegen,Wacker Burghausen,2,1
2005/2006,34,Energie Cottbus,TSV 1860 Munich,3,1
2005/2006,34,LR Ahlen,Kickers Offenbach,1,0
2005/2006,34,1. FC Saarbrücken,Eintracht Braunschweig,2,0
2005/2006,34,SC Freiburg,SpVgg Greuther Fürth,1,0
2005/2006,34,Karlsruher SC,SC Paderborn 07,2,3
2005/2006,34,Erzgebirge Aue,Sportfreunde Siegen,0,2
2005/2006,34,Wacker Burghausen,Alemannia Aachen,1,1
2005/2006,34,SpVgg Unterhaching,VfL Bochum,0,0
2005/2006,34,Hansa Rostock,1. FC Dynamo Dresden,1,3
2006/2007,1,1. FC Kaiserslautern,Rot-Weiss Essen,1,0
2006/2007,1,Wacker Burghausen,Karlsruher SC,0,4
2006/2007,1,Eintracht Braunschweig,SC Paderborn 07,0,0
2006/2007,1,Erzgebirge Aue,SpVgg Unterhaching,1,0
2006/2007,1,FC Augsburg,1. FC Cologne,0,2
2006/2007,1,SC Freiburg,Hansa Rostock,0,0
2006/2007,1,MSV Duisburg,TuS Koblenz,2,1
2006/2007,1,Kickers Offenbach,FC Carl Zeiss Jena,2,2
2006/2007,1,SpVgg Greuther Fürth,TSV 1860 Munich,1,1
2006/2007,2,TSV 1860 Munich,Kickers Offenbach,3,0
2006/2007,2,Karlsruher SC,1. FC Kaiserslautern,2,0
2006/2007,2,TuS Koblenz,SpVgg Greuther Fürth,1,0
2006/2007,2,Rot-Weiss Essen,SC Freiburg,2,0
2006/2007,2,SpVgg Unterhaching,MSV Duisburg,0,1
2006/2007,2,1. FC Cologne,Wacker Burghausen,5,1
2006/2007,2,FC Carl Zeiss Jena,Eintracht Braunschweig,0,0
2006/2007,2,Hansa Rostock,Erzgebirge Aue,1,0
2006/2007,2,SC Paderborn 07,FC Augsburg,1,0
2006/2007,3,Eintracht Braunschweig,TuS Koblenz,0,2
2006/2007,3,FC Augsburg,Rot-Weiss Essen,0,0
2006/2007,3,SpVgg Greuther Fürth,Hansa Rostock,1,3
2006/2007,3,MSV Duisburg,Erzgebirge Aue,4,2
2006/2007,3,1. FC Kaiserslautern,SC Paderborn 07,2,0
2006/2007,3,Wacker Burghausen,TSV 1860 Munich,0,2
2006/2007,3,FC Carl Zeiss Jena,1. FC Cologne,3,2
2006/2007,3,Kickers Offenbach,Karlsruher SC,0,1
2006/2007,3,SC Freiburg,SpVgg Unterhaching,1,1
2006/2007,4,TSV 1860 Munich,SC Freiburg,1,1
2006/2007,4,SC Paderborn 07,Kickers Offenbach,2,1
2006/2007,4,Erzgebirge Aue,SpVgg Greuther Fürth,0,3
2006/2007,4,Karlsruher SC,MSV Duisburg,3,3
2006/2007,4,Rot-Weiss Essen,FC Carl Zeiss Jena,4,4
2006/2007,4,SpVgg Unterhaching,FC Augsburg,0,1
2006/2007,4,1. FC Cologne,Eintracht Braunschweig,4,1
2006/2007,4,Hansa Rostock,1. FC Kaiserslautern,2,0
2006/2007,4,TuS Koblenz,Wacker Burghausen,1,2
2006/2007,5,1. FC Cologne,Rot-Weiss Essen,1,0
2006/2007,5,Eintracht Braunschweig,Karlsruher SC,2,2
2006/2007,5,MSV Duisburg,TSV 1860 Munich,0,0
2006/2007,5,Wacker Burghausen,Erzgebirge Aue,1,1
2006/2007,5,Kickers Offenbach,SpVgg Unterhaching,1,1
2006/2007,5,FC Carl Zeiss Jena,SC Paderborn 07,1,1
2006/2007,5,FC Augsburg,Hansa Rostock,1,1
2006/2007,5,SC Freiburg,SpVgg Greuther Fürth,3,3
2006/2007,5,1. FC Kaiserslautern,TuS Koblenz,4,3
2006/2007,6,Hansa Rostock,MSV Duisburg,1,0
2006/2007,6,SpVgg Unterhaching,1. FC Kaiserslautern,1,1
2006/2007,6,SC Paderborn 07,1. FC Cologne,2,0
2006/2007,6,Rot-Weiss Essen,Eintracht Braunschweig,2,0
2006/2007,6,Erzgebirge Aue,SC Freiburg,3,1
2006/2007,6,TSV 1860 Munich,FC Carl Zeiss Jena,2,0
2006/2007,6,SpVgg Greuther Fürth,Wacker Burghausen,4,1
2006/2007,6,TuS Koblenz,Kickers Offenbach,1,1
2006/2007,6,Karlsruher SC,FC Augsburg,3,2
2006/2007,7,MSV Duisburg,SC Freiburg,1,1
2006/2007,7,1. FC Cologne,Karlsruher SC,1,1
2006/2007,7,FC Carl Zeiss Jena,SpVgg Unterhaching,0,2
2006/2007,7,Kickers Offenbach,Rot-Weiss Essen,1,0
2006/2007,7,SC Paderborn 07,TuS Koblenz,1,2
2006/2007,7,Wacker Burghausen,Hansa Rostock,0,1
2006/2007,7,1. FC Kaiserslautern,Erzgebirge Aue,4,0
2006/2007,7,Eintracht Braunschweig,TSV 1860 Munich,2,0
2006/2007,7,FC Augsburg,SpVgg Greuther Fürth,1,0
2006/2007,8,Karlsruher SC,FC Carl Zeiss Jena,4,1
2006/2007,8,Hansa Rostock,Kickers Offenbach,2,1
2006/2007,8,TSV 1860 Munich,1. FC Kaiserslautern,0,1
2006/2007,8,Rot-Weiss Essen,SC Paderborn 07,2,2
2006/2007,8,TuS Koblenz,FC Augsburg,1,1
2006/2007,8,SpVgg Greuther Fürth,MSV Duisburg,3,5
2006/2007,8,SpVgg Unterhaching,1. FC Cologne,0,0
2006/2007,8,Erzgebirge Aue,Eintracht Braunschweig,3,0
2006/2007,8,SC Freiburg,Wacker Burghausen,2,0
2006/2007,9,Rot-Weiss Essen,Karlsruher SC,1,2
2006/2007,9,1. FC Kaiserslautern,SC Freiburg,1,3
2006/2007,9,Eintracht Braunschweig,SpVgg Greuther Fürth,0,2
2006/2007,9,FC Carl Zeiss Jena,TuS Koblenz,2,0
2006/2007,9,1. FC Cologne,Hansa Rostock,2,2
2006/2007,9,Wacker Burghausen,MSV Duisburg,1,1
2006/2007,9,SC Paderborn 07,SpVgg Unterhaching,2,0
2006/2007,9,FC Augsburg,TSV 1860 Munich,3,0
2006/2007,9,Kickers Offenbach,Erzgebirge Aue,3,1
2006/2007,10,MSV Duisburg,1. FC Kaiserslautern,1,1
2006/2007,10,SC Freiburg,Eintracht Braunschweig,1,0
2006/2007,10,Karlsruher SC,SC Paderborn 07,3,0
2006/2007,10,Hansa Rostock,FC Carl Zeiss Jena,1,1
2006/2007,10,SpVgg Greuther Fürth,Kickers Offenbach,2,0
2006/2007,10,TSV 1860 Munich,Rot-Weiss Essen,2,0
2006/2007,10,SpVgg Unterhaching,Wacker Burghausen,0,2
2006/2007,10,TuS Koblenz,1. FC Cologne,3,1
2006/2007,10,Erzgebirge Aue,FC Augsburg,1,1
2006/2007,11,Karlsruher SC,TSV 1860 Munich,4,1
2006/2007,11,FC Carl Zeiss Jena,SpVgg Greuther Fürth,1,1
2006/2007,11,Kickers Offenbach,MSV Duisburg,0,0
2006/2007,11,1. FC Cologne,Erzgebirge Aue,0,1
2006/2007,11,1. FC Kaiserslautern,Wacker Burghausen,4,0
2006/2007,11,Rot-Weiss Essen,TuS Koblenz,0,1
2006/2007,11,Eintracht Braunschweig,SpVgg Unterhaching,2,3
2006/2007,11,SC Paderborn 07,Hansa Rostock,0,2
2006/2007,11,FC Augsburg,SC Freiburg,2,0
2006/2007,12,TSV 1860 Munich,SC Paderborn 07,1,0
2006/2007,12,TuS Koblenz,Karlsruher SC,1,1
2006/2007,12,MSV Duisburg,FC Augsburg,3,0
2006/2007,12,SC Freiburg,1. FC Cologne,0,0
2006/2007,12,Erzgebirge Aue,FC Carl Zeiss Jena,5,1
2006/2007,12,Wacker Burghausen,Kickers Offenbach,4,1
2006/2007,12,SpVgg Unterhaching,Rot-Weiss Essen,2,1
2006/2007,12,SpVgg Greuther Fürth,1. FC Kaiserslautern,2,2
2006/2007,12,Hansa Rostock,Eintracht Braunschweig,4,0
2006/2007,13,Kickers Offenbach,1. FC Kaiserslautern,0,1
2006/2007,13,Eintracht Braunschweig,MSV Duisburg,1,1
2006/2007,13,FC Carl Zeiss Jena,SC Freiburg,2,1
2006/2007,13,1. FC Cologne,TSV 1860 Munich,1,2
2006/2007,13,Rot-Weiss Essen,Erzgebirge Aue,0,1
2006/2007,13,TuS Koblenz,SpVgg Unterhaching,0,0
2006/2007,13,FC Augsburg,Wacker Burghausen,1,0
2006/2007,13,Karlsruher SC,Hansa Rostock,4,4
2006/2007,13,SC Paderborn 07,SpVgg Greuther Fürth,0,0
2006/2007,14,MSV Duisburg,FC Carl Zeiss Jena,4,0
2006/2007,14,SC Freiburg,Kickers Offenbach,1,3
2006/2007,14,SpVgg Greuther Fürth,1. FC Cologne,1,2
2006/2007,14,Erzgebirge Aue,SC Paderborn 07,1,0
2006/2007,14,Wacker Burghausen,Eintracht Braunschweig,1,1
2006/2007,14,SpVgg Unterhaching,Karlsruher SC,0,1
2006/2007,14,TSV 1860 Munich,TuS Koblenz,2,1
2006/2007,14,1. FC Kaiserslautern,FC Augsburg,0,0
2006/2007,14,Hansa Rostock,Rot-Weiss Essen,2,0
2006/2007,15,FC Carl Zeiss Jena,Wacker Burghausen,0,2
2006/2007,15,SC Paderborn 07,SC Freiburg,1,1
2006/2007,15,Rot-Weiss Essen,SpVgg Greuther Fürth,1,0
2006/2007,15,TuS Koblenz,Hansa Rostock,0,3
2006/2007,15,Karlsruher SC,Erzgebirge Aue,0,1
2006/2007,15,Kickers Offenbach,FC Augsburg,3,2
2006/2007,15,Eintracht Braunschweig,1. FC Kaiserslautern,0,1
2006/2007,15,SpVgg Unterhaching,TSV 1860 Munich,5,1
2006/2007,15,1. FC Cologne,MSV Duisburg,1,3
2006/2007,16,Erzgebirge Aue,TuS Koblenz,4,1
2006/2007,16,Wacker Burghausen,Rot-Weiss Essen,1,1
2006/2007,16,MSV Duisburg,SC Paderborn 07,1,1
2006/2007,16,Hansa Rostock,TSV 1860 Munich,1,1
2006/2007,16,Kickers Offenbach,1. FC Cologne,2,0
2006/2007,16,FC Augsburg,Eintracht Braunschweig,0,0
2006/2007,16,1. FC Kaiserslautern,FC Carl Zeiss Jena,0,0
2006/2007,16,SpVgg Greuther Fürth,SpVgg Unterhaching,1,0
2006/2007,16,SC Freiburg,Karlsruher SC,0,4
2006/2007,17,TuS Koblenz,SC Freiburg,0,1
2006/2007,17,Karlsruher SC,SpVgg Greuther Fürth,2,0
2006/2007,17,Rot-Weiss Essen,MSV Duisburg,1,2
2006/2007,17,Eintracht Braunschweig,Kickers Offenbach,1,2
2006/2007,17,SC Paderborn 07,Wacker Burghausen,1,1
2006/2007,17,FC Carl Zeiss Jena,FC Augsburg,0,2
2006/2007,17,SpVgg Unterhaching,Hansa Rostock,0,0
2006/2007,17,1. FC Cologne,1. FC Kaiserslautern,2,2
2006/2007,17,TSV 1860 Munich,Erzgebirge Aue,4,0
2006/2007,18,Hansa Rostock,SC Freiburg,0,1
2006/2007,18,1. FC Cologne,FC Augsburg,1,1
2006/2007,18,TuS Koblenz,MSV Duisburg,1,1
2006/2007,18,TSV 1860 Munich,SpVgg Greuther Fürth,0,3
2006/2007,18,FC Carl Zeiss Jena,Kickers Offenbach,2,3
2006/2007,18,Karlsruher SC,Wacker Burghausen,2,1
2006/2007,18,SC Paderborn 07,Eintracht Braunschweig,0,0
2006/2007,18,SpVgg Unterhaching,Erzgebirge Aue,1,1
2006/2007,18,Rot-Weiss Essen,1. FC Kaiserslautern,0,0
2006/2007,19,Wacker Burghausen,1. FC Cologne,1,3
2006/2007,19,1. FC Kaiserslautern,Karlsruher SC,1,1
2006/2007,19,SpVgg Greuther Fürth,TuS Koblenz,2,0
2006/2007,19,SC Freiburg,Rot-Weiss Essen,3,1
2006/2007,19,MSV Duisburg,SpVgg Unterhaching,4,2
2006/2007,19,Kickers Offenbach,TSV 1860 Munich,2,1
2006/2007,19,Erzgebirge Aue,Hansa Rostock,3,0
2006/2007,19,Eintracht Braunschweig,FC Carl Zeiss Jena,1,0
2006/2007,19,FC Augsburg,SC Paderborn 07,0,1
2006/2007,20,TSV 1860 Munich,Wacker Burghausen,5,1
2006/2007,20,1. FC Cologne,FC Carl Zeiss Jena,1,0
2006/2007,20,Hansa Rostock,SpVgg Greuther Fürth,1,0
2006/2007,20,SpVgg Unterhaching,SC Freiburg,0,2
2006/2007,20,SC Paderborn 07,1. FC Kaiserslautern,0,1
2006/2007,20,TuS Koblenz,Eintracht Braunschweig,1,0
2006/2007,20,Karlsruher SC,Kickers Offenbach,2,1
2006/2007,20,Erzgebirge Aue,MSV Duisburg,0,1
2006/2007,20,Rot-Weiss Essen,FC Augsburg,0,0
2006/2007,21,FC Augsburg,SpVgg Unterhaching,2,1
2006/2007,21,SpVgg Greuther Fürth,Erzgebirge Aue,2,1
2006/2007,21,Kickers Offenbach,SC Paderborn 07,0,2
2006/2007,21,SC Freiburg,TSV 1860 Munich,3,0
2006/2007,21,FC Carl Zeiss Jena,Rot-Weiss Essen,2,0
2006/2007,21,Wacker Burghausen,TuS Koblenz,0,0
2006/2007,21,MSV Duisburg,Karlsruher SC,2,1
2006/2007,21,Eintracht Braunschweig,1. FC Cologne,0,1
2006/2007,21,1. FC Kaiserslautern,Hansa Rostock,1,1
2006/2007,22,Erzgebirge Aue,Wacker Burghausen,3,0
2006/2007,22,SpVgg Unterhaching,Kickers Offenbach,2,0
2006/2007,22,TuS Koblenz,1. FC Kaiserslautern,0,0
2006/2007,22,Karlsruher SC,Eintracht Braunschweig,2,0
2006/2007,22,SC Paderborn 07,FC Carl Zeiss Jena,0,1
2006/2007,22,Hansa Rostock,FC Augsburg,2,2
2006/2007,22,Rot-Weiss Essen,1. FC Cologne,5,0
2006/2007,22,TSV 1860 Munich,MSV Duisburg,2,2
2006/2007,22,SpVgg Greuther Fürth,SC Freiburg,0,0
2006/2007,23,FC Carl Zeiss Jena,TSV 1860 Munich,3,1
2006/2007,23,FC Augsburg,Karlsruher SC,3,1
2006/2007,23,MSV Duisburg,Hansa Rostock,1,2
2006/2007,23,1. FC Kaiserslautern,SpVgg Unterhaching,4,0
2006/2007,23,1. FC Cologne,SC Paderborn 07,1,1
2006/2007,23,SC Freiburg,Erzgebirge Aue,5,4
2006/2007,23,Wacker Burghausen,SpVgg Greuther Fürth,3,4
2006/2007,23,Kickers Offenbach,TuS Koblenz,2,3
2006/2007,23,Eintracht Braunschweig,Rot-Weiss Essen,0,1
2006/2007,24,Hansa Rostock,Wacker Burghausen,0,0
2006/2007,24,TuS Koblenz,SC Paderborn 07,3,1
2006/2007,24,Erzgebirge Aue,1. FC Kaiserslautern,1,0
2006/2007,24,TSV 1860 Munich,Eintracht Braunschweig,2,0
2006/2007,24,Karlsruher SC,1. FC Cologne,2,1
2006/2007,24,SpVgg Greuther Fürth,FC Augsburg,2,1
2006/2007,24,SpVgg Unterhaching,FC Carl Zeiss Jena,2,0
2006/2007,24,SC Freiburg,MSV Duisburg,2,1
2006/2007,24,Rot-Weiss Essen,Kickers Offenbach,2,2
2006/2007,25,Wacker Burghausen,SC Freiburg,2,2
2006/2007,25,FC Augsburg,TuS Koblenz,2,0
2006/2007,25,1. FC Kaiserslautern,TSV 1860 Munich,2,1
2006/2007,25,SC Paderborn 07,Rot-Weiss Essen,3,2
2006/2007,25,1. FC Cologne,SpVgg Unterhaching,4,1
2006/2007,25,Kickers Offenbach,Hansa Rostock,1,1
2006/2007,25,FC Carl Zeiss Jena,Karlsruher SC,1,3
2006/2007,25,MSV Duisburg,SpVgg Greuther Fürth,0,2
2006/2007,25,Eintracht Braunschweig,Erzgebirge Aue,1,0
2006/2007,26,Hansa Rostock,1. FC Cologne,1,1
2006/2007,26,TuS Koblenz,FC Carl Zeiss Jena,0,0
2006/2007,26,Karlsruher SC,Rot-Weiss Essen,1,3
2006/2007,26,TSV 1860 Munich,FC Augsburg,0,3
2006/2007,26,SC Freiburg,1. FC Kaiserslautern,4,1
2006/2007,26,MSV Duisburg,Wacker Burghausen,3,4
2006/2007,26,SpVgg Unterhaching,SC Paderborn 07,0,3
2006/2007,26,Erzgebirge Aue,Kickers Offenbach,2,1
2006/2007,26,SpVgg Greuther Fürth,Eintracht Braunschweig,3,0
2006/2007,27,FC Carl Zeiss Jena,Hansa Rostock,1,2
2006/2007,27,Wacker Burghausen,SpVgg Unterhaching,4,1
2006/2007,27,SC Paderborn 07,Karlsruher SC,1,2
2006/2007,27,1. FC Cologne,TuS Koblenz,3,1
2006/2007,27,Kickers Offenbach,SpVgg Greuther Fürth,1,2
2006/2007,27,Eintracht Braunschweig,SC Freiburg,0,2
2006/2007,27,Rot-Weiss Essen,TSV 1860 Munich,0,2
2006/2007,27,FC Augsburg,Erzgebirge Aue,3,0
2006/2007,27,1. FC Kaiserslautern,MSV Duisburg,0,3
2006/2007,28,TSV 1860 Munich,Karlsruher SC,2,0
2006/2007,28,SC Freiburg,FC Augsburg,2,0
2006/2007,28,SpVgg Unterhaching,Eintracht Braunschweig,3,2
2006/2007,28,MSV Duisburg,Kickers Offenbach,4,0
2006/2007,28,SpVgg Greuther Fürth,FC Carl Zeiss Jena,2,0
2006/2007,28,TuS Koblenz,Rot-Weiss Essen,0,1
2006/2007,28,Hansa Rostock,SC Paderborn 07,2,0
2006/2007,28,Erzgebirge Aue,1. FC Cologne,0,1
2006/2007,28,Wacker Burghausen,1. FC Kaiserslautern,0,0
2006/2007,29,SC Paderborn 07,TSV 1860 Munich,3,0
2006/2007,29,FC Carl Zeiss Jena,Erzgebirge Aue,2,1
2006/2007,29,Karlsruher SC,TuS Koblenz,3,1
2006/2007,29,Rot-Weiss Essen,SpVgg Unterhaching,1,1
2006/2007,29,Kickers Offenbach,Wacker Burghausen,2,1
2006/2007,29,1. FC Kaiserslautern,SpVgg Greuther Fürth,3,0
2006/2007,29,1. FC Cologne,SC Freiburg,0,3
2006/2007,29,Eintracht Braunschweig,Hansa Rostock,1,1
2006/2007,29,FC Augsburg,MSV Duisburg,1,2
2006/2007,30,SpVgg Greuther Fürth,SC Paderborn 07,3,0
2006/2007,30,Hansa Rostock,Karlsruher SC,1,2
2006/2007,30,Wacker Burghausen,FC Augsburg,0,2
2006/2007,30,SpVgg Unterhaching,TuS Koblenz,1,0
2006/2007,30,SC Freiburg,FC Carl Zeiss Jena,1,3
2006/2007,30,MSV Duisburg,Eintracht Braunschweig,0,0
2006/2007,30,Erzgebirge Aue,Rot-Weiss Essen,0,0
2006/2007,30,TSV 1860 Munich,1. FC Cologne,3,1
2006/2007,30,1. FC Kaiserslautern,Kickers Offenbach,4,0
2006/2007,31,FC Carl Zeiss Jena,MSV Duisburg,3,3
2006/2007,31,SC Paderborn 07,Erzgebirge Aue,1,0
2006/2007,31,Karlsruher SC,SpVgg Unterhaching,1,0
2006/2007,31,TuS Koblenz,TSV 1860 Munich,2,1
2006/2007,31,1. FC Cologne,SpVgg Greuther Fürth,0,2
2006/2007,31,Kickers Offenbach,SC Freiburg,2,3
2006/2007,31,FC Augsburg,1. FC Kaiserslautern,3,2
2006/2007,31,Eintracht Braunschweig,Wacker Burghausen,3,1
2006/2007,31,Rot-Weiss Essen,Hansa Rostock,0,0
2006/2007,32,1. FC Kaiserslautern,Eintracht Braunschweig,1,1
2006/2007,32,Erzgebirge Aue,Karlsruher SC,2,2
2006/2007,32,SC Freiburg,SC Paderborn 07,0,1
2006/2007,32,FC Augsburg,Kickers Offenbach,1,1
2006/2007,32,Wacker Burghausen,FC Carl Zeiss Jena,1,1
2006/2007,32,MSV Duisburg,1. FC Cologne,1,3
2006/2007,32,SpVgg Greuther Fürth,Rot-Weiss Essen,0,2
2006/2007,32,Hansa Rostock,TuS Koblenz,0,3
2006/2007,32,TSV 1860 Munich,SpVgg Unterhaching,1,0
2006/2007,33,FC Carl Zeiss Jena,1. FC Kaiserslautern,1,1
2006/2007,33,SC Paderborn 07,MSV Duisburg,0,3
2006/2007,33,Karlsruher SC,SC Freiburg,0,3
2006/2007,33,SpVgg Unterhaching,SpVgg Greuther Fürth,2,1
2006/2007,33,TuS Koblenz,Erzgebirge Aue,2,1
2006/2007,33,Rot-Weiss Essen,Wacker Burghausen,1,1
2006/2007,33,TSV 1860 Munich,Hansa Rostock,1,2
2006/2007,33,1. FC Cologne,Kickers Offenbach,2,2
2006/2007,33,Eintracht Braunschweig,FC Augsburg,0,1
2006/2007,34,Hansa Rostock,SpVgg Unterhaching,3,1
2006/2007,34,FC Augsburg,FC Carl Zeiss Jena,1,2
2006/2007,34,Erzgebirge Aue,TSV 1860 Munich,2,2
2006/2007,34,SC Freiburg,TuS Koblenz,2,0
2006/2007,34,Wacker Burghausen,SC Paderborn 07,5,1
2006/2007,34,SpVgg Greuther Fürth,Karlsruher SC,1,3
2006/2007,34,1. FC Kaiserslautern,1. FC Cologne,2,2
2006/2007,34,Kickers Offenbach,Eintracht Braunschweig,1,1
2006/2007,34,MSV Duisburg,Rot-Weiss Essen,3,0
2007/2008,1,Alemannia Aachen,FC Carl Zeiss Jena,2,2
2007/2008,1,FC St. Pauli,1. FC Cologne,0,2
2007/2008,1,1899 Hoffenheim,SV Wehen Wiesbaden,2,3
2007/2008,1,SC Paderborn 07,Kickers Offenbach,0,2
2007/2008,1,1. FC Kaiserslautern,Borussia Monchengladbach,1,1
2007/2008,1,FC Augsburg,TSV 1860 Munich,2,6
2007/2008,1,1. FSV Mainz 05,TuS Koblenz,4,1
2007/2008,1,VfL Osnabrück,SC Freiburg,2,1
2007/2008,1,Erzgebirge Aue,SpVgg Greuther Fürth,1,1
2007/2008,2,TuS Koblenz,FC Augsburg,2,1
2007/2008,2,1. FC Cologne,Alemannia Aachen,0,1
2007/2008,2,Kickers Offenbach,Erzgebirge Aue,3,2
2007/2008,2,FC Carl Zeiss Jena,FC St. Pauli,0,1
2007/2008,2,TSV 1860 Munich,1. FC Kaiserslautern,3,1
2007/2008,2,Borussia Monchengladbach,1899 Hoffenheim,0,0
2007/2008,2,SV Wehen Wiesbaden,VfL Osnabrück,1,1
2007/2008,2,SC Freiburg,SC Paderborn 07,1,0
2007/2008,2,SpVgg Greuther Fürth,1. FSV Mainz 05,3,0
2007/2008,3,1899 Hoffenheim,TSV 1860 Munich,0,3
2007/2008,3,FC St. Pauli,TuS Koblenz,1,0
2007/2008,3,Erzgebirge Aue,SV Wehen Wiesbaden,3,0
2007/2008,3,1. FC Kaiserslautern,SpVgg Greuther Fürth,0,1
2007/2008,3,Alemannia Aachen,Kickers Offenbach,4,0
2007/2008,3,FC Augsburg,SC Freiburg,1,1
2007/2008,3,VfL Osnabrück,SC Paderborn 07,0,0
2007/2008,3,1. FC Cologne,FC Carl Zeiss Jena,4,3
2007/2008,3,1. FSV Mainz 05,Borussia Monchengladbach,4,1
2007/2008,4,FC Carl Zeiss Jena,1. FSV Mainz 05,1,2
2007/2008,4,SC Paderborn 07,Erzgebirge Aue,0,1
2007/2008,4,SpVgg Greuther Fürth,FC St. Pauli,2,1
2007/2008,4,Borussia Monchengladbach,VfL Osnabrück,2,1
2007/2008,4,Kickers Offenbach,FC Augsburg,1,0
2007/2008,4,TuS Koblenz,1. FC Kaiserslautern,2,2
2007/2008,4,TSV 1860 Munich,1. FC Cologne,1,1
2007/2008,4,SC Freiburg,1899 Hoffenheim,3,2
2007/2008,4,SV Wehen Wiesbaden,Alemannia Aachen,3,0
2007/2008,5,Erzgebirge Aue,Borussia Monchengladbach,2,3
2007/2008,5,FC Carl Zeiss Jena,TuS Koblenz,1,2
2007/2008,5,1899 Hoffenheim,VfL Osnabrück,3,1
2007/2008,5,1. FSV Mainz 05,SC Freiburg,1,1
2007/2008,5,Alemannia Aachen,TSV 1860 Munich,0,0
2007/2008,5,FC Augsburg,SV Wehen Wiesbaden,5,1
2007/2008,5,1. FC Cologne,SpVgg Greuther Fürth,0,0
2007/2008,5,1. FC Kaiserslautern,SC Paderborn 07,0,0
2007/2008,5,FC St. Pauli,Kickers Offenbach,3,1
2007/2008,6,SV Wehen Wiesbaden,FC Carl Zeiss Jena,5,1
2007/2008,6,SpVgg Greuther Fürth,Alemannia Aachen,2,0
2007/2008,6,Borussia Monchengladbach,FC Augsburg,4,2
2007/2008,6,Kickers Offenbach,1. FSV Mainz 05,2,0
2007/2008,6,SC Freiburg,1. FC Kaiserslautern,1,0
2007/2008,6,TuS Koblenz,1. FC Cologne,1,2
2007/2008,6,SC Paderborn 07,1899 Hoffenheim,0,2
2007/2008,6,TSV 1860 Munich,FC St. Pauli,2,1
2007/2008,6,VfL Osnabrück,Erzgebirge Aue,2,1
2007/2008,7,Alemannia Aachen,SC Paderborn 07,3,1
2007/2008,7,1. FSV Mainz 05,TSV 1860 Munich,3,0
2007/2008,7,FC Carl Zeiss Jena,Kickers Offenbach,2,0
2007/2008,7,TuS Koblenz,SpVgg Greuther Fürth,3,0
2007/2008,7,1. FC Cologne,SC Freiburg,1,3
2007/2008,7,1. FC Kaiserslautern,SV Wehen Wiesbaden,0,2
2007/2008,7,FC St. Pauli,Borussia Monchengladbach,0,3
2007/2008,7,FC Augsburg,VfL Osnabrück,2,0
2007/2008,7,Erzgebirge Aue,1899 Hoffenheim,2,2
2007/2008,8,Borussia Monchengladbach,Alemannia Aachen,2,1
2007/2008,8,SV Wehen Wiesbaden,1. FC Cologne,4,3
2007/2008,8,1899 Hoffenheim,1. FSV Mainz 05,1,0
2007/2008,8,SC Freiburg,Erzgebirge Aue,2,0
2007/2008,8,Kickers Offenbach,1. FC Kaiserslautern,0,0
2007/2008,8,VfL Osnabrück,FC St. Pauli,3,1
